Date,Close,High,Low,Open,Volume
2018-03-27,94.4049072265625,96.1341433506246,93.95834501476409,95.84910148171451,7193500
2018-03-28,93.62580108642578,95.08900200027271,93.25525100585136,94.53792491929481,9099700
2018-03-29,95.4310531616211,96.22915882896784,93.92984612189805,94.07236706218602,9343600
2018-04-02,93.73983001708984,95.9536274253329,92.90371097120403,95.18402443893045,8203700
2018-04-03,94.46190643310547,94.52841523158277,92.82768195747441,93.87283057485384,8484700
2018-04-04,95.9156265258789,96.10565688696852,92.8847165678996,93.5213019674864,8759200
2018-04-05,97.01777648925781,97.27430840398989,95.94413218105804,96.30517897743715,6612800
2018-04-06,95.34554290771484,97.09378585620273,94.49042446817819,96.56170813331518,7162400
2018-04-09,94.72795104980469,96.44769115106725,94.6139400975972,95.67808097908625,7094300
2018-04-10,96.3146743774414,96.46669139801047,95.31703504346414,95.88711155620138,8116800
2018-04-11,95.77310180664062,96.58071081391108,95.4025517062587,95.75409514825803,6305000
2018-04-12,95.38353729248047,96.44768535897904,94.70894595307253,96.3621699010429,7337800
2018-04-13,95.34554290771484,96.45719325465421,95.16502313914127,95.96312885009779,6324600
2018-04-16,95.24102020263672,95.9631209643421,94.7564591674818,95.6685830117284,10328000
2018-04-17,97.07478332519531,97.47383619764351,95.72560042372749,96.15315603721957,9577400
2018-04-18,96.16265869140625,97.58785372491988,96.15315536148613,97.54984765415617,5822100
2018-04-19,95.85861206054688,96.51420405927553,95.22202672060489,95.96312693712439,6803400
2018-04-20,95.24102020263672,96.34317437834049,94.92748284133528,96.13414463819558,6396900
2018-04-23,95.15552520751953,95.6970990417956,94.566441971551,95.53557867430835,5889800
2018-04-24,94.49993896484375,95.82061922517018,93.92986235409205,95.564087287453,6567700
2018-04-25,96.10565185546875,96.42869257903305,94.11038028644893,94.5379358909115,8977700
2018-04-26,94.86096954345703,96.32417051804775,94.76595799942723,96.18165682646112,8038400
2018-04-27,94.28140258789062,95.00349616482869,94.00586401948665,94.80396973576028,8038000
2018-04-30,95.32653045654297,96.31466637939275,95.12700405609958,95.40254258497346,8558900
2018-05-01,95.07000732421875,95.67808995609911,93.99636301300552,95.18402553604011,6716200
2018-05-02,94.65194702148438,95.69708850337211,94.30039633485796,95.17451413797016,9286400
2018-05-03,93.8348388671875,94.30040052775385,92.80869674890876,94.16738291044918,10450800
2018-05-04,96.10565185546875,96.29567495769285,93.66381802241393,93.78733231396792,9980100
2018-05-07,97.36932373046875,97.55934682727403,96.64722291455904,97.24580219352049,10181100
2018-05-08,96.71372985839844,97.52133887762243,95.81110204368757,96.15314941047454,14229500
2018-05-09,94.9844970703125,97.16979171660239,94.34791171132261,97.15079230616362,18345700
2018-05-10,96.60920715332031,96.97975722915756,95.2980305195051,95.41204146658379,8927300
2018-05-11,96.9797592163086,97.11277682323647,96.21015631209497,96.80873554327046,7036000
2018-05-14,97.3313217163086,98.32895388947402,96.89426277631468,97.3313217163086,9891900
2018-05-15,97.78736114501953,98.1674145298386,97.00825496815237,97.33130288236897,5762400
2018-05-16,99.8016586303711,99.8016586303711,98.00591346421297,98.10092501686725,8111600
2018-05-17,99.13655090332031,100.219705665062,98.89901842684245,99.98217318858413,7320600
2018-05-18,98.74700927734375,99.56412164143057,98.39545857454289,99.136558800362,5427300
2018-05-21,98.87051391601562,99.45959705672385,98.44295836559105,99.02253817771417,5848700
2018-05-22,98.88003540039062,100.22921835057359,98.80402325558444,99.19358006102834,6971600
2018-05-23,97.75887298583984,98.18642857693891,96.97976669280575,98.05341095975623,8046600
2018-05-24,97.01777648925781,97.73037400107847,96.16265802528966,97.68286460072373,7474100
2018-05-25,97.103271484375,97.86337829301324,96.88474566990963,97.1507808782583,6982700
2018-05-29,94.71846008300781,96.58071397506154,94.42391485976687,95.53557244621419,11270400
2018-05-30,94.99400329589844,95.53557712137119,94.46192555147626,95.488067720451,7216400
2018-05-31,94.50943756103516,95.14602295700242,93.88234824638057,94.78497614636062,9620000
2018-06-01,94.4049072265625,95.06049917570618,94.2528829634329,94.71845183258043,6847700
2018-06-04,95.24102020263672,95.48805600907308,94.72794918107627,94.78496190497138,6598000
2018-06-05,94.95598602294922,95.49755978453229,94.80396175707243,95.3550388475018,5974400
2018-06-06,96.82775115966797,96.85625389965885,94.78497022296085,95.07000487178632,7833000
2018-06-07,97.35981750488281,97.82537915244865,96.73272825602916,96.82774705052185,7559200
2018-06-08,98.79451751708984,98.80401359757455,96.75173663083542,96.99876520393306,7090300
2018-06-11,99.14604949951172,99.5641089578105,98.57597303295964,98.74699669781681,8175000
2018-06-12,99.12705993652344,99.97267501648876,98.77550924359325,99.50711336827462,9215300
2018-06-13,101.0083236694336,102.5000275634941,97.54985085455553,98.05341862309129,22009400
2018-06-14,103.32662963867188,104.0297237554822,101.14132790536802,101.14132790536802,18068700
2018-06-15,103.42163848876953,103.9632122435072,102.47150858579707,102.77554986479161,16169200
2018-06-18,101.72091674804688,102.11997686219681,101.18884626106926,101.66391126698977,9288600
2018-06-19,100.80877685546875,101.65439185229137,100.4857361820379,100.59025104671625,8869500
2018-06-20,101.8064193725586,102.51901679152343,100.5332415479052,101.66389843898247,18625900
2018-06-21,100.6092529296875,101.90143015303316,100.51424139098297,101.67340101035914,7707800
2018-06-22,101.03680419921875,101.47387030679735,100.53323654138761,100.78027233068956,8959100
2018-06-25,99.24107360839844,100.78979011661818,98.5664821918093,100.71377797840395,7995800
2018-06-26,99.06056213378906,99.48811776143152,98.7280180624097,99.25058524631525,6550000
2018-06-27,98.77550506591797,100.59975276246819,98.31944676623841,99.28857608974447,8803300
2018-06-28,99.54512023925781,99.8776715495116,98.50948198410613,98.72801508093717,6303600
2018-06-29,99.58311462402344,100.40973026426957,99.43109760621628,99.6971328240658,6774000
2018-07-02,100.07719421386719,100.11520028357546,98.71850802969234,98.95604052868153,5488900
2018-07-03,98.85150909423828,100.66625331315814,98.33843811247725,100.59974451453627,2406300
2018-07-05,100.08668518066406,100.33372099668713,99.22207069795762,99.47860259423511,6202800
2018-07-06,100.35486602783203,100.60388759542451,99.6461202047299,100.08669232758719,4134500
2018-07-09,101.5425033569336,101.59039465302625,100.3261418923504,100.57516347909764,4725200
2018-07-10,101.55207824707031,102.06927353008894,100.40276026737483,101.76278824835777,4213600
2018-07-11,103.47718811035156,104.7222813140036,100.87205968023294,100.87205968023294,11753800
2018-07-12,103.67831420898438,104.5881902560738,103.26647396187145,103.48676366449763,5931400
2018-07-13,105.35441589355469,105.58427802767415,103.11324364472264,103.43888105912642,8188800
2018-07-16,105.54596710205078,105.7854089578242,104.17635939473938,105.18201811186196,8245900
2018-07-17,105.64175415039062,107.8637743734961,105.44061655272547,105.60344257498706,9075900
2018-07-18,106.01527404785156,106.36964330324808,105.01919509186806,105.65131776542025,6414100
2018-07-19,107.39445495605469,109.83676472674773,106.59951357473524,106.82937570263572,17796800
2018-07-20,106.77189636230469,107.4614826450265,106.14934618768481,107.41359866678451,11787900
2018-07-23,106.39838409423828,106.5133188205332,105.68005849606324,106.3600798259925,5447800
2018-07-24,106.02484130859375,107.16458677819776,105.87160233437294,107.11669548846226,5648800
2018-07-25,106.48457336425781,106.71443548030102,105.00003106144543,105.96737812277192,6756800
2018-07-26,108.7161865234375,109.72183797298467,106.96347031641638,107.41362219215047,9466400
2018-07-27,107.86376190185547,109.23336950863332,107.1933203705911,109.1854782181198,5717000
2018-07-30,107.87334442138672,108.55335842871959,107.31784485818136,107.46150412881208,5199300
2018-07-31,108.7640609741211,109.23337224993944,107.61474304480335,107.79672118469963,8421200
2018-08-01,108.19898223876953,109.02266277129401,107.835025957263,108.87899620265644,6466600
2018-08-02,107.98827362060547,108.53420074263066,106.96346280181486,107.74883177222276,4027300
2018-08-03,109.27167510986328,109.28125482952024,107.65305323272182,108.41926274002134,4747500
2018-08-06,111.04354858398438,111.90553335080426,109.33872387494422,109.81760754859303,12715600
2018-08-07,111.63737487792969,112.92078709796277,111.33088957731053,111.64695459872009,15466900
2018-08-08,109.16632080078125,111.49369564766643,109.08969766254343,111.00523227538112,11722900
2018-08-09,109.33872985839844,109.95170040963832,108.04573802304098,109.23337485985545,7042000
2018-08-10,107.92121887207031,108.9939208708619,107.65304519916855,108.7832108972435,5740200
2018-08-13,107.38488006591797,108.0744664337105,107.00177165679871,107.9020753221512,6080900
2018-08-14,107.98827362060547,108.40969361205835,107.22205678290665,107.63389705441233,4326400
2018-08-15,108.08404541015625,108.34264669008711,106.76232908032817,107.4423430309257,5183200
2018-08-16,107.72968292236328,108.54378377023556,107.65305977482139,108.51505191670375,5082500
2018-08-17,107.72968292236328,108.09363191240892,107.1645963432238,107.7584147758951,4764500
2018-08-20,107.26036834716797,108.22771546057079,107.1837525091523,108.16067203531627,5167600
2018-08-21,107.64348602294922,108.22772476777492,107.2699572919539,107.50939916090915,4770400
2018-08-22,107.21247863769531,107.98826784667602,107.21247863769531,107.69136230885574,3213000
2018-08-23,107.26995086669922,107.40403772070775,106.81979901087678,107.21248715989141,4257400
2018-08-24,107.2029037475586,107.94038141920633,106.73359977469185,106.91557060904452,5049000
2018-08-27,107.58601379394531,108.12236119963713,107.33699222393753,107.73925277820639,4767700
2018-08-28,107.82545471191406,108.02658498730995,107.46149842646743,107.81587499198513,3131600
2018-08-29,107.70094299316406,107.95954428747633,107.28910271204697,107.82545743382755,4001500
2018-08-30,107.19332885742188,107.67221257173186,106.87726385225275,107.336995433152,3481600
2018-08-31,107.28910064697266,107.53812221632106,106.84852852100879,107.1741732358775,4642800
2018-09-04,106.16851806640625,107.26995207143398,105.97696750343863,107.07840150846637,6391200
2018-09-05,105.22991180419922,106.13978795400111,105.06708578510128,105.90992581323177,6388300
2018-09-06,105.60343933105469,105.7471059076084,104.74144717891795,105.35441775217393,5267200
2018-09-07,106.283447265625,106.64739623922559,105.36399145822466,105.43103488249807,4754800
2018-09-10,106.00569915771484,107.18375630858733,105.708793593518,106.73360444855626,4636500
2018-09-11,104.97129821777344,105.9386452699531,104.8851026652666,105.83329027876596,5488600
2018-09-12,104.83721160888672,105.59384868037472,104.56903792424487,104.63608134540533,5236700
2018-09-13,105.9961166381836,106.04400793116342,104.75102339974718,104.92342182441504,5119400
2018-09-14,104.6456527709961,106.55160757051551,104.28169653595505,106.23554262130122,6012400
2018-09-17,104.74144744873047,105.23948330058928,104.02312187129706,104.9521574539273,5592900
2018-09-18,104.90426635742188,105.11497636301681,103.65917307182966,104.29129578142879,4937800
2018-09-19,105.15328216552734,105.5268108614205,104.85637661422388,105.00003587634797,5964600
2018-09-20,106.906005859375,107.22206356577315,105.29695624416726,105.90992683022871,7121800
2018-09-21,105.7375259399414,107.25080023602136,105.7375259399414,107.22206107502933,25753600
2018-09-24,108.00743103027344,108.36180761378048,106.98262016141325,107.52854731011101,9232300
2018-09-25,108.83109283447266,109.86548324526164,107.89248499693721,108.52460759874086,12169400
2018-09-26,110.3443832397461,111.40750565722983,109.19506526217823,109.19506526217823,11141500
2018-09-27,111.13932800292969,111.67567539912366,110.23902432458816,110.3252271887966,5195300
2018-09-28,112.0013198852539,112.49935570826939,110.47846594955335,110.76579908676032,7366800
2018-10-01,111.33087158203125,112.44188518418513,110.79452421943822,112.326950474836,8643900
2018-10-02,112.69091796875,112.72922223516696,110.4305862765033,110.67002813112956,6441700
2018-10-03,111.97257995605469,113.11231808847644,111.80975395955042,112.96865153023606,6111700
2018-10-04,111.22551727294922,112.22159617185288,110.2581775319474,112.05877747966662,6442800
2018-10-05,109.93254089355469,111.65652513471484,109.88465690791352,111.10101828954264,5835700
2018-10-08,111.12017059326172,111.25426475194517,109.3004183780205,109.98043235552802,5652300
2018-10-09,111.95343780517578,112.79627053931624,111.13933692568311,111.69484380615982,6761400
2018-10-10,108.0936279296875,112.27907404333412,107.96912079990858,111.90553803962679,9006500
2018-10-11,106.4558334350586,108.4671432389803,105.6608848478831,107.74881778706653,10045400
2018-10-12,107.85419464111328,108.4863173672386,106.53247817217064,107.24122404909474,5963900
2018-10-15,108.64913177490234,109.7792975532193,107.16458944241323,107.20290101371712,6628800
2018-10-16,111.28299713134766,111.45539555654452,109.032237883726,109.51112158625223,7619000
2018-10-17,112.18329620361328,112.26949907186406,110.5550944989955,111.1967969219884,7120600
2018-10-18,111.2734146118164,112.18329070085102,110.69875564467954,111.81934172667422,6056300
2018-10-19,113.8785400390625,114.1371340099058,112.26949058941253,112.46104113765311,10431000
2018-10-22,113.275146484375,114.63518173744978,112.74837880193431,114.02221118980424,8406400
2018-10-23,112.87287902832031,113.4858495384714,110.53593169856362,112.01088696492508,8607400
2018-10-24,106.89641571044922,112.11624490329973,106.5516188760284,112.11624490329973,11630500
2018-10-25,109.33872985839844,109.84634541109533,107.3848834861268,107.86376718598204,7406900
2018-10-26,108.4096908569336,109.31956693479019,107.36572062478005,108.07446643196893,7984700
2018-10-29,108.26602935791016,110.08578890598908,107.23163879704188,109.61647761194475,9234100
2018-10-30,109.91339111328125,110.03789824723563,107.66263913878176,108.60124711791441,7365400
2018-10-31,109.98043823242188,111.59906025690836,109.83677165322975,111.32131412623886,9196700
2018-11-01,111.19680786132812,111.36920630760436,110.04748975761075,110.33481562994695,6779900
2018-11-02,110.3156509399414,112.01089604607124,109.53986167358195,111.89596863309085,6377900
2018-11-05,110.57424926757812,111.31173429668875,110.25819156228789,110.85200270516134,7920800
2018-11-06,111.78103637695312,111.90554351282158,110.57424736375918,110.85200079656016,5036600
2018-11-07,112.1066665649414,112.33652867334317,110.29648693351014,111.64693504095322,8249800
2018-11-08,111.10102081298828,112.85373694677978,110.34438367369273,112.48978065027643,11074800
2018-11-09,113.01654815673828,115.12363341983735,112.23117921607208,113.20809870531636,16878200
2018-11-12,111.77144622802734,113.45711880107929,111.67567095497341,113.01654669928325,9170600
2018-11-13,111.91511535644531,112.80583929991484,111.27341297437187,112.16413691784139,4650600
2018-11-14,112.17372131347656,113.22726399950514,111.52243918457401,112.48020659136098,7109100
2018-11-15,112.16415405273438,112.47063936466357,110.8136983517054,111.5703355639776,7088700
2018-11-16,111.28299713134766,112.3844238014097,111.09143926602592,111.60863454161651,7141900
2018-11-19,110.54551696777344,112.85374002225785,109.94212610681166,111.10102384070152,9714600
2018-11-20,107.14543914794922,109.75056027662704,106.8102147200872,108.72574947502352,11194600
2018-11-21,108.25645446777344,109.17591034939514,107.55728831636695,107.74883888484347,7242500
2018-11-23,107.34657287597656,108.02658685900724,107.02092815741818,107.49981186156812,3242300
2018-11-26,107.7967300415039,108.4001209078938,107.19333186792822,108.4001209078938,7002400
2018-11-27,109.08971405029297,109.28126461747812,107.66264259536209,108.81196061284449,7357500
2018-11-28,111.19680786132812,111.38836575007188,109.23338882521209,109.49198284103329,9039800
2018-11-29,111.68524932861328,112.19286484614872,110.34437360046115,110.86156883734205,10834700
2018-11-30,110.61254119873047,112.12581525591558,110.20070097575439,111.9055255662,16857800
2018-12-03,110.85198211669922,111.9821477909807,110.05704083367196,111.72355384246522,9273300
2018-12-04,108.10320281982422,111.37876538476017,107.90207255431253,110.73706301757741,10806700
2018-12-06,109.50154113769531,109.51111354986989,106.46542044020664,107.32740519574952,10546200
2018-12-07,108.08271026611328,110.02274998218975,107.7255849003547,109.89727708474949,8305500
2018-12-10,107.96688842773438,108.38192324553778,105.71797866233769,108.09236133028315,7337500
2018-12-11,108.07306671142578,109.76216079629774,107.55185965300139,109.03826333135261,6861800
2018-12-12,108.3047103881836,110.01311250634436,108.24680094820043,109.06721659138015,7723900
2018-12-13,109.44363403320312,109.64632442099786,108.43017473036429,108.94173507731117,6661500
2018-12-14,108.29505157470703,109.95519084361031,108.1502779811466,108.4591405871845,7601900
2018-12-17,106.77005004882812,108.96104308058666,106.20058022825366,108.38192659604012,7731800
2018-12-18,105.6407470703125,107.21402197529034,105.10989344835046,107.01133160721052,6682300
2018-12-19,105.41876220703125,108.22748017413947,105.15815503000033,106.17161429380532,9416900
2018-12-20,103.27603149414062,105.409114999281,102.43630783941171,104.96512546717564,9387300
2018-12-21,100.59278869628906,104.96512802331775,100.2453173385509,102.76448100021977,15530600
2018-12-24,96.85746765136719,100.28391818426441,96.85746765136719,99.63723829426091,7133000
2018-12-26,102.14675903320312,102.16605972530779,96.88643308886061,96.99260530510062,9422800
2018-12-27,102.81273651123047,102.8416985942915,99.22221141754073,100.77617850120164,8201400
2018-12-28,103.56558990478516,104.74312347766852,102.4942211747183,103.546281850553,7620500
2018-12-31,105.83380126953125,105.85310196008207,103.80689002389852,105.31259425827737,7241700
2019-01-02,105.17747497558594,105.34155663071897,103.98063325010726,104.33775128023613,9723500
2019-01-03,102.62934875488281,104.8686044088952,102.25292269746568,104.70452276619852,10594700
2019-01-04,105.79519653320312,106.89552003292034,103.51733204090931,104.18332003005699,10122800
2019-01-07,106.7121353149414,107.52290430012084,105.49599288297092,106.08476340677213,6714700
2019-01-08,107.54219818115234,108.64252166259838,107.30089904287267,107.90897758421121,8730700
2019-01-09,108.74868774414062,108.87416800184855,107.67731904144549,107.90897150312246,5931900
2019-01-10,108.87419128417969,108.98036351085328,107.61943262196446,108.09237694559542,6160100
2019-01-11,108.72938537597656,108.98998518650957,107.84140637818251,108.27574185035913,4819100
2019-01-14,108.50739288330078,108.77764673534544,107.55185037389569,107.76419479017798,6980600
2019-01-15,107.870361328125,109.2409385708016,106.76038389654585,108.39156831418472,9800900
2019-01-16,107.0499496459961,108.11166434599808,106.9534241028336,107.5711492869753,5899900
2019-01-17,107.1464614868164,107.38776060271798,106.32604596552399,106.86655362870682,6392000
2019-01-18,107.1754150390625,108.0344392932378,106.97272466756925,107.96687583607337,8554700
2019-01-22,106.750732421875,107.45532911354061,105.93031686200376,106.77004047581924,6986700
2019-01-23,107.25263977050781,107.9475750780762,106.17161701895972,107.32020323223801,6845600
2019-01-24,106.70247650146484,107.2429841874642,106.10405201777631,107.13681198287648,6716800
2019-01-25,107.22367858886719,107.61941269936764,106.80865115180343,107.5904579817925,5706900
2019-01-28,106.95342254638672,107.12715821213983,106.12335296155125,106.90516713937276,6178800
2019-01-29,107.04029846191406,107.06925318008584,106.17162009743473,106.79899932532898,5253700
2019-01-30,106.2970962524414,106.73143912991392,105.16781802597073,106.4611852668815,7853800
2019-01-31,107.63872528076172,107.65803333718819,106.18128366679734,106.26814782911872,8351600
2019-02-01,107.42638397216797,108.15028141843901,107.06925858101596,108.07306392350901,6557700
2019-02-04,107.90898895263672,108.08272464505609,106.82796604826441,107.53256284637243,7037000
2019-02-05,108.73904418945312,108.81625431502096,107.57114991240908,108.12131163785479,13619800
2019-02-06,107.53254699707031,109.95518494157044,107.2043763535959,109.88762148024703,14229000
2019-02-07,107.08855438232422,107.24298936513152,105.98823090335078,107.18507992851143,8658100
2019-02-08,107.62907409667969,107.65802881623756,106.22953461916872,106.61561472896021,6395500
2019-02-11,105.63111114501953,107.91862222005646,105.44772144693583,107.8800134749933,11086400
2019-02-12,105.39946746826172,106.97274266441885,105.35121205580563,106.37431811181031,7610200
2019-02-13,106.36466217041016,106.63492340353886,105.42842765585333,105.43807431985155,6919700
2019-02-14,106.80866241455078,107.61942404760808,105.72763953994183,106.02684813825596,6324300
2019-02-15,108.67147827148438,108.71008701794462,107.16577397886208,107.52289936072025,8197300
2019-02-19,109.55946350097656,109.81040930439536,108.90312954614018,108.98034703820689,8169600
2019-02-20,109.72354125976562,110.11926800581736,109.34711520411382,109.64632377043574,7081500
2019-02-21,110.31231689453125,110.55361603708717,108.94173953214128,109.45329253614138,9480100
2019-02-22,111.23890686035156,111.7408058464319,109.98414834935234,110.64048232429775,8734700
2019-02-25,109.63667297363281,111.7697638369958,109.51120007267365,111.59602816281718,9327700
2019-02-26,109.5498046875,110.04205697308815,108.92242547863118,109.69458563783358,8956000
2019-02-27,108.85486602783203,109.55946275135551,108.5460034255438,109.16372863012026,7249500
2019-02-28,108.91278076171875,109.48225058467987,108.82591660241225,108.97069756512207,6716700
2019-03-01,110.04205322265625,110.45708800540602,109.50153818409028,109.50153818409028,6996900
2019-03-04,110.35091400146484,110.43777814896735,109.15406507864498,110.43777814896735,6015000
2019-03-05,110.03240966796875,110.5536167026914,109.80076455160273,110.25440812055757,5225100
2019-03-06,110.85282897949219,111.04587271945249,110.03241333529166,110.03241333529166,7352800
2019-03-07,110.04205322265625,110.90107750446268,109.52084623753805,110.85281473470802,6324000
2019-03-08,109.84901428222656,109.87796899979199,108.97068927265964,109.51119697085467,6549100
2019-03-11,110.75631713867188,110.99761630455134,110.06137436272046,110.07102839123816,6952700
2019-03-12,110.73700714111328,111.28716889853789,110.07101914280672,110.72735311340674,9920300
2019-03-13,110.1192626953125,110.85281408084066,109.76214471114774,110.84316005417371,17994500
2019-03-14,110.49571228027344,110.77561281982737,109.96485119381083,110.14824090801898,17409600
2019-03-15,110.95899963378906,111.46090598675593,109.72354917089466,110.51501008392799,14932700
2019-03-18,109.18303680419922,110.03240712045331,108.54600354410967,109.09616528515731,21769800
2019-03-19,106.17162322998047,109.7525016388914,105.97858686056306,109.01895018014739,45384400
2019-03-20,106.16195678710938,107.02098104912851,104.28948065836998,106.4708193603762,35588700
2019-03-21,104.87826538085938,106.31640624324393,104.59835748508986,106.26814346802429,27438900
2019-03-22,104.46321868896484,105.2064167414415,103.76827604236264,104.55973686457853,24133800
2019-03-25,104.03852844238281,105.2739787464463,103.5848849230141,104.71416302620982,18187500
2019-03-26,106.30674743652344,106.499783800993,104.50182723688538,104.62730750126934,16693100
2019-03-27,106.44187927246094,107.22368615763666,105.91102556375934,106.6059609262124,10794800
2019-03-28,106.85690307617188,107.39741075692694,106.40325954531035,106.75073087261428,11748900
2019-03-29,107.165771484375,107.71593322186288,106.54804628312071,107.67732447630134,16358800
2019-04-01,108.59426879882812,108.94174015520517,107.50359195536362,107.70628235260598,10785100
2019-04-02,108.06340026855469,109.3664140829869,108.02479152452926,109.21198647075015,9231800
2019-04-03,108.60391998291016,109.17338981551156,108.30471138841285,108.7776556683299,10534900
2019-04-04,110.75631713867188,110.86248936076814,109.09617769920261,109.29886811487742,14378400
2019-04-05,110.99759674072266,111.12306963387299,110.33160880384156,110.9686420241391,10907900
2019-04-08,110.95899963378906,111.79872332209962,110.65013701806546,110.99760838123771,11054200
2019-04-09,112.7928695678711,113.0824314787914,111.26785724957266,111.58637387881194,17340300
2019-04-10,113.08242797851562,113.92214423923501,112.23305032683525,113.48780875016395,14091100
2019-04-11,112.54191589355469,113.75806560450705,112.27166203864644,113.63259270440402,12784500
2019-04-12,125.53345489501953,126.3442164233447,121.9622307774378,123.45828830348322,65253500
2019-04-15,127.44453430175781,128.08156750103032,125.27284226328912,126.48899923057829,32773700
2019-04-16,125.3790283203125,127.5314272714029,125.05086502177407,127.16464786260651,14564300
2019-04-17,127.16466522216797,127.75343579826418,124.78062819500244,125.29218126777242,14253700
